Calories,Fat (g),Protein (g),Carbohydrate (g),Sugars (g),Fiber (g),Saturated Fats (g),Calcium (mg),"Iron, Fe (mg)","Potassium, K (mg)",Magnesium (mg),Net-Carbs (g),Water (g),Omega 3s (mg),Omega 6s (mg),PRAL score,"Phosphorus, P (mg)",Sodium (mg),"Zinc, Zn (mg)","Copper, Cu (mg)","Selenium, Se (mcg)",Thiamin (B1) (mg),Riboflavin (B2) (mg),Niacin (B3) (mg),Vitamin B6 (mg),Folate (B9) (mcg),Folic acid (mcg),Food Folate (mcg),Retinol (mcg),"Carotene, beta (mcg)","Carotene, alpha (mcg)",Lycopene (mcg),Lutein + Zeaxanthin (mcg),"Fatty acids, total monounsaturated (mg)","Fatty acids, total polyunsaturated (mg)",20:5 n-3 (EPA) (mg),22:5 n-3 (DPA) (mg),22:6 n-3 (DHA) (mg),Caffeine (mg),Theobromine (mg),Price per Weight (£/100Gram),GHG(kgco3eq/100g)
355.0,17.86,7.2,44.46,20.25,3.5,3.0439999999999996,171.0,1.69,187.0,51.0,40.96,27.87,9.0,6029.0,4.084,218.0,398.0,1.18,0.152,25.9,0.147,0.17300000000000001,1.517,0.153,16.0,0.0,16.0,40.0,3.0,0.0,0.0,135.0,7076.0,6876.0,0.0,1.0,8.0,0.0,0.0,0.4,0.1441
223.0,16.19,15.51,2.74,2.98,0.0,3.8560000000000003,74.0,1.17,202.0,20.0,2.74,62.5,341.0,3479.0,7.843999999999999,162.0,1027.0,1.11,0.078,23.0,0.057,0.257,4.687,0.32299999999999995,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,5932.0,3873.0,3.0,9.0,3.0,0.0,0.0,0.6571428570000001,0.6092
254.0,16.87,23.79,0.0,0.0,0.0,4.976,18.0,0.84,212.0,19.0,0.0,59.4,190.0,3318.0,11.889000000000001,147.0,98.0,1.64,0.040999999999999995,25.5,0.065,0.153,6.32,0.5579999999999999,9.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,7706.0,3590.0,4.0,12.0,6.0,0.0,0.0,0.571428571,0.6092
32.0,0.07,1.7,6.16,5.94,0.0,0.043,62.0,0.04,97.0,19.0,6.16,91.63,0.0,16.0,-0.595,52.0,24.0,0.22,0.018000000000000002,1.6,0.023,0.121,0.899,0.019,3.0,0.0,3.0,30.0,0.0,0.0,0.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.484848485,1.6477
569.0,45.82,21.05,27.55,7.74,10.3,5.645,107.0,4.03,1007.0,109.0,17.25,1.79,212.0,13125.0,2.162,469.0,428.0,2.34,1.2930000000000001,10.0,0.695,0.23399999999999999,1.3730000000000002,1.122,51.0,0.0,51.0,0.0,159.0,0.0,0.0,1160.0,24534.0,13346.0,0.0,0.0,0.0,0.0,0.0,1.216666667,0.0278
70.0,0.14,1.89,15.9,1.29,1.7,0.035,10.0,0.73,455.0,22.0,14.2,80.96,14.0,44.0,-7.126,61.0,18.0,0.33,0.134,0.5,0.081,0.031,1.149,0.17,18.0,0.0,18.0,0.0,4.0,0.0,0.0,21.0,3.0,59.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037000000000000005
352.0,13.39,8.55,49.86,10.64,1.7,3.9389999999999996,174.0,3.08,188.0,19.0,48.16,25.07,18.0,2704.0,3.825,172.0,607.0,0.7,0.121,23.7,0.321,0.35700000000000004,2.645,0.08199999999999999,69.0,51.0,18.0,137.0,63.0,0.0,0.0,117.0,5233.0,3006.0,1.0,4.0,13.0,0.0,0.0,0.535714286,0.1441
4.0,0.08,0.25,0.7,0.0,0.0,0.0,13.0,0.02,3.0,3.0,0.7,98.35,0.0,0.0,-0.18899999999999997,0.0,52.0,0.0,0.005,0.2,0.025,1.4169999999999998,8.333,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.198,0.5752
165.0,3.57,31.02,0.0,0.0,0.0,1.01,15.0,1.04,256.0,29.0,0.0,65.26,40.0,590.0,17.277,228.0,74.0,1.0,0.049,27.6,0.07,0.114,13.712,0.6,4.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,1240.0,770.0,10.0,10.0,20.0,0.0,0.0,0.979381443,0.6092
54.0,0.29,0.15,13.13,12.65,0.1,0.077,11.0,0.1,214.0,7.0,13.03,85.95,0.0,50.0,-4.362,11.0,9.0,0.09,0.021,0.3,0.015,0.015,0.233,0.04,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,59.0,50.0,0.0,0.0,0.0,0.0,0.0,0.521126761,0.1214
141.0,5.47,21.57,0.0,0.0,0.0,2.0580000000000003,24.0,1.57,340.0,23.0,0.0,72.08,47.0,120.0,9.952,202.0,55.0,3.94,0.073,26.4,0.066,0.10800000000000001,6.683,0.604,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1951.0,193.0,0.0,0.0,0.0,0.0,0.0,1.6666666669999999,5.957000000000001
249.0,7.89,8.77,35.82,1.75,1.8,0.877,35.0,3.16,114.0,20.0,34.02,45.91,72.0,923.0,5.647,128.0,561.0,1.33,0.091,15.9,0.47,0.301,3.67,0.113,138.0,54.0,84.0,0.0,1.0,0.0,0.0,42.0,5670.0,994.0,0.0,0.0,0.0,0.0,0.0,0.376190476,0.1441
53.0,0.26,0.7,13.53,9.59,1.7,0.057,10.0,0.26,204.0,13.0,11.83,85.02,31.0,59.0,-3.804,17.0,3.0,0.11,0.048,0.4,0.037000000000000005,0.038,0.39799999999999996,0.128,14.0,0.0,14.0,0.0,289.0,8.0,512.0,30.0,25.0,90.0,0.0,0.0,0.0,0.0,0.0,0.568181818,0.075
149.0,6.7,20.09,1.19,1.04,0.0,2.283,8.0,1.11,351.0,20.0,1.19,68.15,124.0,823.0,11.687000000000001,267.0,1348.0,2.22,0.142,25.1,0.59,0.248,5.581,0.348,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,3214.0,979.0,0.0,0.0,0.0,0.0,0.0,1.4,0.7282
87.0,0.1,1.87,20.13,0.91,1.8,0.026000000000000002,5.0,0.31,379.0,22.0,18.33,76.98,10.0,32.0,-6.096,44.0,4.0,0.3,0.188,0.3,0.106,0.02,1.439,0.299,10.0,0.0,10.0,0.0,2.0,0.0,0.0,10.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.065,0.037000000000000005
67.0,0.35,0.63,17.15,16.25,0.9,0.114,14.0,0.29,191.0,5.0,16.25,81.3,24.0,79.0,-3.665,10.0,2.0,0.04,0.04,0.1,0.092,0.057,0.3,0.11,4.0,0.0,4.0,0.0,59.0,1.0,0.0,72.0,14.0,102.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1214
131.0,5.18,21.19,0.0,0.0,0.0,2.114,11.0,2.5,347.0,26.0,0.0,72.83,2.0,320.0,10.708,229.0,82.0,8.0,0.08900000000000001,24.1,0.08,0.215,3.513,0.40700000000000003,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2576.0,365.0,0.0,0.0,0.0,0.0,0.0,1.392156863,5.957000000000001
376.0,6.73,12.09,73.23,4.36,9.4,1.5,401.0,33.17,641.0,114.0,63.83,5.13,68.0,2356.0,1.985,481.0,497.0,16.73,0.385,24.9,1.327,0.1,20.967,2.39,714.0,695.0,19.0,990.0,0.0,0.0,0.0,149.0,2376.0,2432.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0988
276.0,24.36,4.5,10.48,2.36,0.3,14.870999999999999,41.0,0.84,76.0,8.0,10.18,59.94,23.0,1015.0,2.485,71.0,137.0,0.4,0.036000000000000004,10.2,0.098,0.207,0.6729999999999999,0.047,28.0,16.0,11.0,258.0,45.0,0.0,0.0,88.0,6631.0,1305.0,4.0,9.0,10.0,0.0,0.0,1.0,0.1441
141.0,6.84,19.96,0.0,0.0,0.0,1.896,9.0,1.14,208.0,21.0,0.0,73.37,20.0,1712.0,10.309000000000001,151.0,86.0,2.92,0.079,20.3,0.049,0.28,4.8,0.33899999999999997,6.0,0.0,6.0,26.0,0.0,0.0,0.0,5.0,2314.0,1958.0,3.0,10.0,7.0,0.0,0.0,0.3,0.6092
345.0,9.68,2.77,61.58,38.73,11.1,2.766,0.0,1.99,143.0,31.0,50.48,24.83,384.0,2197.0,-0.292,59.0,290.0,0.46,0.17800000000000002,12.9,0.17800000000000002,0.247,1.4409999999999998,0.019,42.0,34.0,8.0,0.0,0.0,0.0,0.0,7.0,3432.0,2581.0,0.0,0.0,0.0,10.0,97.0,1.875,0.1441
80.0,0.75,1.82,17.77,1.7,2.0,0.203,16.0,0.6,415.0,43.0,15.77,78.89,34.0,120.0,-7.946000000000001,34.0,13.0,0.34,0.226,0.7,0.025,0.034,0.75,0.16,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0,0.525,0.09699999999999999
884.0,100.0,0.0,0.0,0.0,0.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,300.0,41300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39700.0,41700.0,0.0,0.0,0.0,0.0,0.0,0.72,0.3828
381.0,5.2,9.0,80.1,27.9,7.4,1.2,36.0,3.3,204.0,68.0,72.7,3.8,58.0,1541.0,6.211,226.0,249.0,6.3,0.32,17.3,0.63,0.71,8.3,3.33,667.0,648.0,19.0,375.0,0.0,0.0,0.0,100.0,2200.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.39399999999999996,0.0988
141.0,0.0,31.7,3.5,1.48,1.8,0.0,961.0,0.31,106.0,33.0,1.7,60.2,0.0,0.0,24.208000000000002,656.0,743.0,3.92,0.034,18.9,0.02,0.3,0.12,0.08,10.0,0.0,10.0,124.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291666667,2.124
384.0,4.44,14.16,71.27,1.88,3.3,1.18,35.0,4.01,244.0,58.0,67.97,9.01,58.0,1230.0,8.727,241.0,21.0,1.92,0.297,78.8,1.133,0.426,8.387,0.21600000000000003,230.0,201.0,29.0,17.0,2.0,0.0,0.0,110.0,1252.0,1331.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0988
127.0,0.5,8.67,22.8,0.32,7.4,0.07200000000000001,28.0,2.94,403.0,45.0,15.4,66.94,168.0,107.0,-0.5489999999999999,142.0,2.0,1.07,0.242,1.2,0.16,0.057999999999999996,0.578,0.12,130.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,39.0,275.0,0.0,0.0,0.0,0.0,0.0,0.1375,0.161
176.0,6.81,28.74,0.0,0.0,0.0,1.594,21.0,1.09,301.0,24.0,0.0,63.05,45.0,958.0,16.336,257.0,417.0,2.96,0.092,38.2,0.067,0.237,5.957999999999999,0.19,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,2855.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.581395349,0.6092
340.0,2.7,10.9,71.3,7.21,8.5,0.439,476.0,4.73,316.0,190.0,62.8,9.1,54.0,945.0,21.269000000000002,913.0,684.0,2.55,0.415,13.1,0.542,0.249,4.095,0.43799999999999994,53.0,18.0,35.0,0.0,2.0,0.0,0.0,154.0,581.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.25,0.1441
23.0,0.39,2.86,3.63,0.42,2.2,0.063,99.0,2.71,558.0,79.0,1.43,91.4,138.0,26.0,-11.924000000000001,49.0,79.0,0.53,0.13,1.0,0.078,0.18899999999999997,0.7240000000000001,0.195,194.0,0.0,194.0,0.0,5626.0,0.0,0.0,12198.0,10.0,165.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0455
198.0,12.73,19.42,0.0,0.0,0.0,5.335,12.0,1.99,289.0,19.0,0.0,67.13,90.0,536.0,9.237,175.0,68.0,4.55,0.063,14.2,0.049,0.154,4.8180000000000005,0.355,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4800.0,532.0,1.0,16.0,0.0,0.0,0.0,0.5,5.957000000000001
116.0,10.9,0.84,6.04,0.0,1.6,2.279,88.0,6.28,8.0,4.0,4.44,79.99,0.0,629.0,-0.895,3.0,735.0,0.22,0.251,0.9,0.003,0.0,0.037000000000000005,0.009000000000000001,0.0,0.0,0.0,0.0,198.0,0.0,0.0,510.0,7652.0,629.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.075
132.0,5.71,18.73,0.0,0.0,0.0,1.9980000000000002,14.0,1.2,339.0,22.0,0.0,74.31,19.0,536.0,8.738,202.0,65.0,3.36,0.102,28.2,0.5579999999999999,0.384,4.387,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2484.0,620.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7282
395.0,1.4,10.0,83.7,0.29,3.0,0.226,13.0,3.16,112.0,25.0,80.7,4.3,32.0,570.0,5.003,89.0,0.0,0.68,0.06,36.9,0.387,0.29100000000000004,3.892,0.115,17.0,0.0,17.0,0.0,0.0,0.0,0.0,18.0,127.0,603.0,0.0,0.0,0.0,0.0,0.0,0.495,0.1441
403.0,33.31,22.87,3.37,0.48,0.0,18.867,710.0,0.14,76.0,27.0,3.37,36.75,137.0,1392.0,16.498,455.0,653.0,3.64,0.03,28.5,0.028999999999999998,0.428,0.059000000000000004,0.066,27.0,0.0,27.0,330.0,85.0,0.0,0.0,0.0,9391.0,942.0,10.0,17.0,1.0,0.0,0.0,0.5,2.124
32.0,0.19,1.83,7.34,2.33,2.6,0.032,72.0,1.48,276.0,20.0,4.74,89.83,4.0,70.0,-5.02,37.0,16.0,0.39,0.083,0.6,0.055,0.08,0.525,0.061,64.0,0.0,64.0,0.0,598.0,0.0,0.0,1137.0,27.0,74.0,0.0,0.0,0.0,0.0,0.0,0.7692307690000001,0.0395
61.0,3.38,6.59,0.85,0.6,0.4,0.508,130.0,0.96,179.0,44.0,0.45,88.57,222.0,463.0,1.6369999999999998,136.0,72.0,0.85,0.013999999999999999,4.5,0.17,0.19,2.39,0.20800000000000002,39.0,41.0,0.0,171.0,0.0,0.0,0.0,0.0,2100.0,767.0,0.0,0.0,0.0,0.0,0.0,1.6552511419999998,0.2781
38.0,0.19,0.68,8.58,7.53,1.0,0.16699999999999998,23.0,0.28,237.0,24.0,7.58,90.18,0.0,2.0,-4.895,19.0,100.0,0.1,0.038,1.0,0.027999999999999997,0.055,0.076,0.03,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.075
149.0,0.49,9.06,27.91,0.36,5.3,0.126,52.0,2.3,508.0,65.0,22.61,61.2,96.0,114.0,-2.56,165.0,2.0,0.96,0.271,1.4,0.257,0.063,0.57,0.175,168.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,42.0,210.0,0.0,0.0,0.0,0.0,0.0,0.141025641,0.161
50.0,0.06,0.88,12.3,2.46,2.5,0.016,4.0,0.87,118.0,5.0,9.8,86.42,6.0,19.0,-1.5390000000000001,19.0,8.0,0.38,0.1,0.7,0.011000000000000001,0.024,0.36,0.159,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.488888889,0.0278
92.0,1.38,15.58,3.08,0.0,0.0,0.358,32.0,0.68,246.0,33.0,3.08,78.55,498.0,2.0,9.337,221.0,44.0,1.53,1.891,44.8,0.02,0.41200000000000003,2.175,0.055999999999999994,5.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,107.0,524.0,146.0,4.0,342.0,0.0,0.0,1.2,0.3982
0.0,0.0,0.0,0.1,0.0,0.0,0.0,4.0,0.02,4.0,1.0,0.1,99.8,0.0,0.0,0.244,11.0,16.0,0.03,0.013000000000000001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.063131313,0.5752
276.0,7.43,9.11,63.94,1.71,37.0,2.73,1890.0,123.6,814.0,220.0,26.94,7.79,690.0,500.0,-35.631,201.0,55.0,6.18,0.86,4.6,0.513,0.39899999999999997,4.94,0.55,274.0,0.0,274.0,0.0,2264.0,0.0,0.0,1895.0,470.0,1190.0,0.0,0.0,0.0,0.0,0.0,14.54545455,0.09699999999999999
487.0,22.86,9.14,61.14,33.14,2.9,6.857,57.0,1.44,390.0,102.0,58.24,3.7,589.0,4552.0,2.89,272.0,414.0,1.77,0.33899999999999997,10.0,0.35700000000000004,0.528,3.4130000000000003,0.32,55.0,33.0,21.0,142.0,0.0,0.0,0.0,9.0,9083.0,5141.0,0.0,0.0,0.0,0.0,0.0,1.25,0.1575
258.0,2.97,14.11,55.76,37.59,12.3,0.426,110.0,9.09,3427.0,194.0,43.46,14.56,11.0,1104.0,-58.756,356.0,107.0,1.99,1.423,5.5,0.528,0.489,9.05,0.332,68.0,0.0,68.0,0.0,524.0,0.0,45902.0,1419.0,487.0,1115.0,0.0,0.0,0.0,0.0,0.0,0.46728972,0.1427
106.0,5.01,1.97,13.29,1.76,1.9,2.6319999999999997,34.0,0.27,274.0,14.0,11.39,78.27,91.0,602.0,-3.3689999999999998,61.0,298.0,0.3,0.011000000000000001,26.9,0.085,0.08800000000000001,1.02,0.109,6.0,0.0,6.0,52.0,19.0,0.0,0.0,0.0,1236.0,684.0,2.0,3.0,0.0,0.0,0.0,0.28125,0.037000000000000005
235.0,20.32,1.89,13.27,8.79,1.9,2.865,16.0,0.45,179.0,23.0,11.37,63.66,1.0,10898.0,-2.11,42.0,127.0,0.35,0.183,1.1,0.068,0.049,0.391,0.165,18.0,0.0,18.0,3.0,27.0,5.0,0.0,21.0,4082.0,12750.0,0.0,0.0,1.0,0.0,0.0,0.568181818,0.075
371.0,2.86,11.43,81.5,5.71,11.4,0.48,57.0,12.86,429.0,92.0,70.1,3.0,57.0,1107.0,-0.248,172.0,371.0,1.72,0.622,5.9,1.929,0.98,5.7139999999999995,0.46,46.0,0.0,46.0,0.0,5.0,0.0,0.0,215.0,350.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.622222222,0.0988
369.0,4.84,9.53,76.08,25.33,8.0,0.768,234.0,8.46,284.0,92.0,68.08,6.92,54.0,1641.0,5.13,322.0,434.0,2.29,0.302,6.4,0.748,0.7490000000000001,9.107000000000001,0.882,191.0,175.0,17.0,440.0,1.0,0.0,0.0,123.0,1487.0,1696.0,0.0,0.0,0.0,0.0,0.0,0.606060606,0.1575
54.0,0.1,0.0,13.52,11.87,0.0,0.009000000000000001,3.0,0.1,14.0,1.0,13.52,86.17,23.0,35.0,-0.324,1.0,2.0,0.03,0.01,0.2,0.0,0.0,0.040999999999999995,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,19.0,59.0,0.0,0.0,0.0,0.0,0.0,0.154,0.1214
324.0,28.42,16.15,0.78,0.0,0.0,12.642999999999999,10.0,1.63,218.0,17.0,0.78,53.91,63.0,1198.0,7.1770000000000005,120.0,53.0,3.85,0.06,17.1,0.075,0.21,3.807,0.368,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,13811.0,1171.0,1.0,13.0,0.0,0.0,0.0,1.013513514,5.957000000000001
421.0,22.7,6.14,47.93,22.75,2.1,9.453,101.0,2.38,102.0,17.0,45.83,22.0,204.0,3393.0,3.425,117.0,316.0,0.61,0.08800000000000001,15.7,0.312,0.185,2.61,0.037000000000000005,108.0,68.0,40.0,5.0,3.0,1.0,0.0,36.0,7248.0,3588.0,0.0,0.0,8.0,0.0,0.0,0.5,0.1441
403.0,6.59,5.0,82.4,26.1,2.4,0.6,333.0,27.0,126.0,27.0,80.0,2.31,350.0,849.0,-2.7689999999999997,67.0,605.0,12.5,0.21100000000000002,13.8,1.29,1.39,16.7,1.66,667.0,663.0,4.0,749.0,1.0,0.0,0.0,3.0,4300.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.628318584,0.0988
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,99.98,0.0,0.0,-0.183,0.0,2.0,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.1585
101.0,0.1,1.04,27.4,21.27,0.3,0.013999999999999999,15.0,0.35,281.0,13.0,27.1,68.51,1.0,39.0,-4.994,26.0,907.0,0.17,0.085,0.7,0.011000000000000001,0.166,1.4340000000000002,0.158,9.0,0.0,9.0,0.0,316.0,0.0,12062.0,161.0,15.0,41.0,0.0,0.0,0.0,0.0,0.0,0.11711711699999999,0.5752
421.0,22.79,7.4,49.4,19.87,3.3,12.872,36.0,2.25,167.0,36.0,46.1,18.72,5.0,816.0,2.758,110.0,376.0,0.92,0.203,19.0,0.322,0.21100000000000002,1.837,0.053,73.0,48.0,25.0,162.0,30.0,0.0,0.0,63.0,6409.0,1069.0,2.0,0.0,2.0,12.0,97.0,0.8,0.1441
254.0,20.0,17.17,0.0,0.0,0.0,7.581,18.0,1.94,270.0,17.0,0.0,61.87,51.0,435.0,7.881,158.0,66.0,4.18,0.061,15.0,0.043,0.151,4.227,0.32299999999999995,7.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,8848.0,521.0,0.0,0.0,0.0,0.0,0.0,0.298,5.957000000000001
551.0,38.1,7.3,45.1,0.74,1.5,9.642999999999999,10.0,2.56,61.0,16.0,43.6,8.5,249.0,4645.0,3.9589999999999996,60.0,249.0,0.53,0.114,24.2,0.39799999999999996,0.28300000000000003,4.168,0.021,78.0,65.0,13.0,0.0,0.0,0.0,0.0,43.0,21597.0,4894.0,0.0,0.0,0.0,0.0,0.0,0.41333333299999997,0.1441
69.0,0.49,12.06,3.18,0.0,0.0,0.128,6.0,0.38,205.0,22.0,3.18,82.53,113.0,11.0,13.285,334.0,392.0,0.91,0.023,12.8,0.006999999999999999,0.015,0.703,0.073,16.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,48.0,130.0,42.0,3.0,61.0,0.0,0.0,4.583333333,0.73175
371.0,18.5,5.4,47.8,27.53,1.9,4.86,46.0,1.77,83.0,15.0,45.9,27.1,35.0,2184.0,3.195,89.0,445.0,0.54,0.065,14.8,0.263,0.22,1.992,0.043,47.0,31.0,16.0,15.0,1.0,0.0,0.0,49.0,10026.0,2364.0,19.0,0.0,12.0,0.0,0.0,0.75,0.1441
300.0,12.45,4.84,43.08,22.71,1.4,2.142,136.0,1.93,143.0,16.0,41.68,37.83,7.0,4139.0,1.125,107.0,289.0,0.45,0.079,12.4,0.17,0.209,1.435,0.051,38.0,27.0,12.0,28.0,1589.0,1097.0,0.0,53.0,5009.0,4733.0,0.0,1.0,6.0,0.0,0.0,0.4,0.1441
270.0,2.4,13.2,48.1,1.44,3.3,0.364,136.0,4.56,346.0,56.0,44.8,34.0,65.0,1044.0,2.92,189.0,444.0,1.17,0.205,36.2,0.317,0.389,4.2410000000000005,0.07,99.0,72.0,27.0,0.0,3.0,0.0,0.0,73.0,201.0,1109.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1441
108.0,3.0,20.32,0.0,0.0,0.0,0.545,5.0,0.34,332.0,25.0,0.0,75.59,23.0,318.0,9.555,198.0,173.0,0.63,0.028999999999999998,26.4,0.068,0.127,7.582999999999999,0.7609999999999999,8.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,673.0,384.0,2.0,6.0,4.0,0.0,0.0,0.526315789,0.6092
143.0,6.42,22.32,1.5,0.0,0.0,1.456,22.0,0.6,221.0,20.0,1.5,67.73,2440.0,29.0,20.336,402.0,91.0,1.0,0.1,40.3,0.24,0.74,1.8,0.16,80.0,0.0,80.0,90.0,0.0,0.0,0.0,214.0,1661.0,2656.0,983.0,82.0,1363.0,0.0,0.0,0.75,0.3982
19.0,0.14,0.91,4.28,1.78,2.9,0.034,30.0,1.47,170.0,13.0,1.38,92.52,33.0,34.0,-3.133,20.0,661.0,0.19,0.096,0.6,0.021,0.022000000000000002,0.14300000000000002,0.13,24.0,0.0,24.0,0.0,8.0,5.0,0.0,295.0,13.0,67.0,0.0,0.0,0.0,0.0,0.0,0.16346153800000002,0.0455
208.0,16.67,7.85,6.73,3.3,0.0,10.0,148.0,0.17,247.0,8.0,6.73,66.72,83.0,464.0,2.124,152.0,317.0,0.57,0.032,4.0,0.04,0.185,0.125,0.045,19.0,0.0,19.0,160.0,11.0,0.0,0.0,0.0,3996.0,575.0,0.0,0.0,0.0,0.0,0.0,1.083333333,2.124
451.0,17.91,5.97,67.49,32.84,3.0,5.962000000000001,0.0,3.22,134.0,32.0,64.49,7.36,330.0,5310.0,1.587,63.0,418.0,0.59,0.204,6.0,0.263,0.185,1.982,0.022000000000000002,62.0,49.0,12.0,0.0,0.0,0.0,0.0,29.0,5422.0,5641.0,0.0,0.0,0.0,13.0,105.0,0.565217391,0.1441
535.0,29.66,7.65,59.4,51.5,3.4,18.509,189.0,2.35,372.0,63.0,56.0,1.5,122.0,1218.0,-0.519,208.0,79.0,2.3,0.491,4.5,0.11199999999999999,0.298,0.386,0.036000000000000004,12.0,0.0,11.0,59.0,0.0,0.0,0.0,6.0,7186.0,1376.0,0.0,0.0,0.0,20.0,205.0,0.833333333,1.8681
42.0,0.97,3.37,4.99,5.2,0.0,0.633,125.0,0.03,150.0,11.0,4.99,89.92,4.0,30.0,0.087,95.0,44.0,0.42,0.01,3.3,0.02,0.185,0.09300000000000001,0.037000000000000005,5.0,0.0,5.0,58.0,2.0,0.0,0.0,0.0,277.0,35.0,0.0,0.0,0.0,0.0,0.0,0.061235955,0.2781
272.0,10.97,11.42,31.88,3.27,2.1,4.5569999999999995,203.0,2.37,170.0,23.0,29.78,43.24,9.0,2325.0,7.09,225.0,600.0,1.38,0.10099999999999999,18.5,0.349,0.207,3.3369999999999997,0.061,102.0,63.0,39.0,69.0,91.0,0.0,1837.0,21.0,2742.0,2671.0,4.0,4.0,0.0,0.0,0.0,0.8960573479999999,0.1441
383.0,5.48,14.13,68.49,5.74,4.9,1.391,182.0,4.92,231.0,46.0,63.59,6.35,216.0,2084.0,5.023,177.0,2100.0,1.43,0.244,24.7,0.961,0.415,6.1610000000000005,0.171,119.0,91.0,28.0,0.0,116.0,0.0,0.0,0.0,1168.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.457142857,0.1441
318.0,17.27,12.01,56.63,10.34,27.2,3.26,148.0,7.8,2014.0,152.0,29.43,8.05,660.0,7710.0,-31.691,293.0,30.0,2.48,0.373,8.8,0.32799999999999996,0.919,8.701,2.45,106.0,0.0,106.0,0.0,21840.0,0.0,0.0,13157.0,2750.0,8370.0,0.0,0.0,0.0,0.0,0.0,1.7708333330000001,0.09699999999999999
42.0,0.19,1.36,9.56,4.73,1.4,0.031,22.0,0.24,166.0,11.0,8.16,87.86,4.0,70.0,-2.117,35.0,239.0,0.21,0.067,0.6,0.042,0.023,0.165,0.129,15.0,0.0,15.0,0.0,1.0,0.0,0.0,4.0,27.0,73.0,0.0,0.0,0.0,0.0,0.0,0.22077922100000003,0.0395
307.0,12.71,4.88,44.14,23.44,1.3,2.161,140.0,1.69,166.0,14.0,42.84,36.37,7.0,4252.0,0.696,108.0,309.0,0.47,0.064,12.6,0.18100000000000002,0.213,1.587,0.068,40.0,27.0,13.0,29.0,1741.0,730.0,0.0,108.0,5111.0,4857.0,0.0,1.0,6.0,0.0,0.0,0.4,0.1441
